id,location_region_name,location_city_name,location_district_name,last_refresh_time,price_usd,land_area,Land_for_garden,Land_for_construction,Industrial_land,Agricultural_land,Price_per_sotix
42910574,Ферганская область,Коканд,0.0,2024-06-05,16000.0,8,0,1,0,0,2000.0
55255585,Ферганская область,Язъяван,0.0,2024-08-11,350000.0,63,0,0,0,0,5556.0
51636248,Ферганская область,Маргилан,0.0,2024-07-14,7500.0,4,0,1,0,0,1875.0
56599051,Ферганская область,Коканд,0.0,2024-10-11,,5,0,0,0,0,
54502267,Ферганская область,Учкуприк,0.0,2025-05-18,26000.0,72,0,0,0,0,361.0
58228748,Ферганская область,Коканд,0.0,2025-03-02,50000.0,15,0,1,0,0,3333.0
57256967,Ферганская область,Янги Маргилан,0.0,2025-03-20,30500.0,6,0,1,0,0,5083.0
59613560,Ферганская область,Дангара,0.0,2025-06-30,65000.0,12,0,1,0,0,5417.0
53244012,Ферганская область,Кува,0.0,2025-06-03,16000.0,8,0,1,0,0,2000.0
47672671,Ферганская область,Кувасай,0.0,2024-08-12,100000.0,100,1,0,0,0,1000.0
55048766,Ферганская область,Фергана,0.0,2025-03-25,,3,0,1,0,0,
56378838,Ферганская область,Фергана,0.0,2025-06-09,100000.0,6,0,0,0,0,16667.0
52550726,Ферганская область,Кувасай,0.0,2024-04-08,36000.0,6,0,1,0,0,6000.0
52549746,Ферганская область,Коканд,0.0,2024-07-30,3000.0,2,0,1,0,0,3000.0
51728040,Ферганская область,Фергана,0.0,2024-04-29,56000.0,8,0,1,0,0,7000.0
53225845,Ферганская область,Коканд,0.0,2025-05-03,105000.0,35,0,0,0,0,3000.0
55556948,Ферганская область,Фергана,0.0,2025-01-28,105000.0,600,0,0,0,0,175.0
53859015,Ферганская область,Коканд,0.0,2024-11-11,62000.0,6,0,0,0,0,10333.0
54502267,Ферганская область,Учкуприк,0.0,2024-10-20,26000.0,72,0,0,0,0,361.0
58086035,Ферганская область,Фергана,0.0,2025-01-21,28000.0,4,0,1,0,0,7000.0
54339476,Ферганская область,Янги Маргилан,0.0,2025-01-08,8000.0,40,1,0,0,0,200.0
51839860,Ферганская область,Шахимардан,0.0,2024-07-27,2020.0,10,0,0,0,1,2020.0
57982630,Ферганская область,Фергана,0.0,2025-05-15,67500.0,16,0,1,0,0,4219.0
56177958,Ферганская область,Ташлак,0.0,2024-09-15,25000.0,20,0,1,0,0,1250.0
49816412,Ферганская область,Ташлак,0.0,2024-06-18,175000.0,350,0,0,1,0,500.0
50720188,Ферганская область,Фергана,0.0,2025-06-07,9500.0,6,1,0,0,0,1583.0
45973163,Ферганская область,Кувасай,0.0,2024-11-01,11000.0,100,1,0,0,0,110.0
57404024,Ферганская область,Коканд,0.0,2025-04-15,75000.0,100,0,0,0,1,750.0
45973163,Ферганская область,Кувасай,0.0,2024-12-01,11000.0,100,1,0,0,0,110.0
36030357,Ферганская область,Коканд,0.0,2024-10-09,2150.0,41,0,0,0,0,2150.0
46271295,Ферганская область,Фергана,0.0,2024-10-22,150000.0,10,0,1,0,0,15000.0
54440715,Ферганская область,Коканд,0.0,2025-02-06,89000.0,700,0,1,0,0,127.0
54027449,Ферганская область,Кува,0.0,2024-04-24,20000.0,8,0,1,0,0,2500.0
54994334,Ферганская область,Ташлак,0.0,2024-08-24,12000.0,8,1,0,0,0,1500.0
55756135,Ферганская область,Янги Маргилан,0.0,2024-08-14,45000.0,9,1,0,0,0,5000.0
51243937,Ферганская область,Коканд,0.0,2024-04-13,25000.0,6,0,1,0,0,4167.0
52115788,Ферганская область,Фергана,0.0,2024-06-06,,18,0,1,0,0,
56007196,Ферганская область,Фергана,0.0,2024-09-30,6000.0,6,0,1,0,0,1000.0
49198969,Ферганская область,Дангара,0.0,2024-04-13,,21,0,0,0,1,
49434310,Ферганская область,Дангара,0.0,2024-08-24,20000.0,5,0,0,0,0,4000.0
56231754,Ферганская область,Фергана,0.0,2024-09-15,7050.0,80,0,1,0,0,88.0
59790112,Ферганская область,Фергана,0.0,2025-06-13,,4,0,0,0,0,
59736576,Ферганская область,Янги Маргилан,0.0,2025-05-10,10000.0,5,0,0,1,0,2000.0
53151571,Ферганская область,Фергана,0.0,2024-05-03,40000.0,25,0,0,0,0,1600.0
54071108,Ферганская область,Фергана,0.0,2025-03-16,210000.0,20,0,0,0,0,10500.0
53345165,Ферганская область,Фергана,0.0,2024-06-13,40000.0,6,0,1,0,0,6667.0
58310067,Ферганская область,Фергана,0.0,2025-02-04,32000.0,4,0,1,0,0,8000.0
55157078,Ферганская область,Янги Маргилан,0.0,2024-07-05,18000.0,2,1,0,0,0,9000.0
54613594,Ферганская область,Фергана,0.0,2024-05-31,80000.0,80,0,1,0,0,1000.0
54346113,Ферганская область,Кувасай,0.0,2024-11-01,70000.0,31,0,0,0,1,2258.0
47740170,Ферганская область,Маргилан,0.0,2025-04-09,12000.0,6,1,0,0,0,2000.0
55864745,Ферганская область,Язъяван,0.0,2025-01-18,25000.0,12,0,1,0,0,2083.0
49777020,Ферганская область,Фергана,0.0,2025-06-10,90000.0,229,0,1,0,0,393.0
52139095,Ферганская область,Фергана,0.0,2024-06-07,25000.0,15,0,1,0,0,1667.0
50167971,Ферганская область,Ташлак,0.0,2024-05-28,30000.0,15,0,1,0,0,2000.0
59430925,Ферганская область,Фергана,0.0,2025-06-20,30000.0,3,0,0,0,0,10000.0
49492993,Ферганская область,Ташлак,0.0,2024-04-29,,2,0,1,0,0,
55879698,Ферганская область,Фергана,0.0,2025-02-18,30000.0,4,0,1,0,0,7500.0
59174806,Ферганская область,Коканд,0.0,2025-04-01,28000.0,6,0,1,0,0,4667.0
56507735,Ферганская область,Ташлак,0.0,2024-11-02,45000.0,15,0,1,0,0,3000.0
48511402,Ферганская область,Кува,0.0,2025-04-25,15000.0,7,0,0,0,0,2143.0
54757807,Ферганская область,Коканд,0.0,2024-10-06,1700.0,3,0,1,0,0,1700.0
53097413,Ферганская область,Язъяван,0.0,2024-06-29,,20,0,1,0,0,
55070893,Ферганская область,Фергана,0.0,2024-06-30,17000.0,758,0,1,0,0,22.0
59391237,Ферганская область,Фергана,0.0,2025-04-15,30000.0,4,0,1,0,0,7500.0
59714486,Ферганская область,Фергана,0.0,2025-06-08,25000.0,4,0,0,0,0,6250.0
53896719,Ферганская область,Янги Маргилан,0.0,2024-04-17,22000.0,40,0,1,0,0,550.0
55159265,Ферганская область,Фергана,0.0,2024-07-10,42000.0,6,0,1,0,0,7000.0
56379300,Ферганская область,Фергана,0.0,2024-09-29,30000.0,12,1,0,0,0,2500.0
55153086,Ферганская область,Маргилан,0.0,2025-01-31,45000.0,16,0,1,0,0,2812.0
50428936,Ферганская область,Фергана,0.0,2024-10-22,13000.0,3,0,1,0,0,4333.0
59488346,Ферганская область,Фергана,0.0,2025-07-02,,10,1,0,0,0,
54251182,Ферганская область,Ташлак,0.0,2024-09-05,16000.0,8,1,0,0,0,2000.0
51506839,Ферганская область,Фергана,0.0,2025-01-24,18000.0,10,0,1,0,0,1800.0
54043269,Ферганская область,Фергана,0.0,2024-06-26,123000.0,34,0,1,0,0,3618.0
53635214,Ферганская область,Фергана,0.0,2024-10-20,350000.0,124,0,1,0,0,2823.0
55993735,Ферганская область,Фергана,0.0,2024-11-10,11500.0,8,0,1,0,0,1438.0
52650661,Ферганская область,Лангар,0.0,2024-05-16,45000.0,13,1,0,0,0,3462.0
53362885,Ферганская область,Маргилан,0.0,2024-04-16,13500.0,8,1,0,0,0,1688.0
52088236,Ферганская область,Коканд,0.0,2024-05-06,40000.0,30,0,1,0,0,1333.0
55372543,Ферганская область,Ташлак,0.0,2025-02-14,2000.0,14,0,1,0,0,2000.0
53524217,Ферганская область,Янги Маргилан,0.0,2024-04-25,,4,1,0,0,0,
56384238,Ферганская область,Фергана,0.0,2025-02-23,90000.0,13,1,0,0,0,6923.0
53753265,Ферганская область,Шахимардан,0.0,2024-05-08,,7,0,0,0,0,
56804263,Ферганская область,Фергана,0.0,2024-10-25,3000.0,15,0,1,0,0,3000.0
54816590,Ферганская область,Фергана,0.0,2024-08-11,7000.0,3,1,0,0,0,2333.0
55458367,Ферганская область,Фергана,0.0,2024-08-25,38000.0,4,0,1,0,0,9500.0
49710263,Ферганская область,Кувасай,0.0,2024-07-11,14000.0,8,1,0,0,0,1750.0
59062850,Ферганская область,Ташлак,0.0,2025-03-24,1500.0,6,0,1,0,0,1500.0
44971243,Ферганская область,Фергана,0.0,2024-05-19,10000.0,4,0,0,1,0,2500.0
53712113,Ферганская область,Коканд,0.0,2024-07-22,82800.0,36,0,0,0,0,2300.0
51448250,Ферганская область,Фергана,0.0,2024-10-22,520000.0,30,0,0,1,0,17333.0
58429845,Ферганская область,Фергана,0.0,2025-02-15,260000.0,28,0,0,0,0,9286.0
56721754,Ферганская область,Коканд,0.0,2024-11-19,3500.0,5,0,1,0,0,3500.0
54032903,Ферганская область,Фергана,0.0,2024-04-25,3000.0,30,0,1,0,0,3000.0
57762724,Ферганская область,Фергана,0.0,2025-03-19,55000.0,4,0,1,0,0,13750.0
54816590,Ферганская область,Фергана,0.0,2024-06-12,7000.0,3,1,0,0,0,2333.0
43223743,Ферганская область,Фергана,0.0,2024-07-21,50000.0,8,1,0,0,0,6250.0
58575637,Ферганская область,Фергана,0.0,2025-04-21,75000.0,1,0,0,0,0,75000.0
49981664,Ферганская область,Коканд,0.0,2025-06-22,28000.0,8,0,1,0,0,3500.0
52182838,Ферганская область,Маргилан,0.0,2024-07-10,25000.0,15,0,1,0,0,1667.0
57189051,Ферганская область,Коканд,0.0,2025-01-20,2500.0,1,0,0,0,0,2500.0
48511402,Ферганская область,Кува,0.0,2024-07-29,15000.0,7,0,0,0,0,2143.0
49963988,Ферганская область,Ташлак,0.0,2024-08-25,95000.0,40,0,0,0,0,2375.0
53102569,Ферганская область,Кува,0.0,2024-05-31,22000.0,18,0,0,0,0,1222.0
55551764,Ферганская область,Фергана,0.0,2024-07-31,40000.0,9,0,1,0,0,4444.0
51506839,Ферганская область,Фергана,0.0,2024-07-28,18000.0,10,0,1,0,0,1800.0
56519777,Ферганская область,Фергана,0.0,2024-10-05,45000.0,4,0,1,0,0,11250.0
55346356,Ферганская область,Маргилан,0.0,2024-07-18,35000.0,4,0,1,0,0,8750.0
56389647,Ферганская область,Кува,0.0,2024-10-26,16000.0,8,0,1,0,0,2000.0
53038255,Ферганская область,Кувасай,0.0,2025-06-22,32000.0,17,0,1,0,0,1882.0
50492625,Ферганская область,Янги Маргилан,0.0,2024-04-29,35000.0,5,0,0,0,1,7000.0
53490132,Ферганская область,Фергана,0.0,2025-01-31,55000.0,17,0,0,0,0,3235.0
56447641,Ферганская область,Фергана,0.0,2024-09-30,15200.0,4,0,1,0,0,3800.0
47813858,Ферганская область,Маргилан,0.0,2024-04-19,25000.0,10,0,0,0,0,2500.0
58971233,Ферганская область,Янги Маргилан,0.0,2025-06-28,22000.0,50,1,0,0,0,440.0
54251182,Ферганская область,Ташлак,0.0,2025-01-03,16000.0,8,1,0,0,0,2000.0
45717588,Ферганская область,Дангара,0.0,2024-04-16,20000.0,10,0,0,0,1,2000.0
58927979,Ферганская область,Коканд,0.0,2025-05-16,5000.0,12,0,1,0,0,417.0
56287247,Ферганская область,Ташлак,0.0,2024-09-19,,10,0,0,0,0,
47961621,Ферганская область,Фергана,0.0,2025-03-06,24000.0,5,0,1,0,0,4800.0
53850652,Ферганская область,Фергана,0.0,2024-09-11,55200.0,6,0,1,0,0,9200.0
47890634,Ферганская область,Фергана,0.0,2024-05-23,22000.0,4,0,0,0,0,5500.0
54630151,Ферганская область,Язъяван,0.0,2025-05-26,150000.0,30,1,0,0,0,5000.0
52215122,Ферганская область,Янги Маргилан,0.0,2024-09-09,10000.0,8,0,0,0,1,1250.0
56498562,Ферганская область,Кува,0.0,2024-10-04,,6,0,1,0,0,
55709609,Ферганская область,Дангара,0.0,2024-08-11,30000.0,10,0,1,0,0,3000.0
52788973,Ферганская область,Янги Маргилан,0.0,2024-11-09,36000.0,6,0,1,0,0,6000.0
49963911,Ферганская область,Навбахор,0.0,2025-04-22,10000.0,5,0,1,0,0,2000.0
55456601,Ферганская область,Кувасай,0.0,2024-07-25,18000.0,12,0,1,0,0,1500.0
53762899,Ферганская область,Коканд,0.0,2025-03-04,100000.0,9,0,1,0,0,11111.0
55372543,Ферганская область,Ташлак,0.0,2024-10-17,2000.0,14,0,1,0,0,2000.0
57227680,Ферганская область,Фергана,0.0,2024-11-23,450000.0,35,0,0,1,0,12857.0
50828596,Ферганская область,Фергана,0.0,2024-06-17,10000.0,8,0,0,0,0,1250.0
52151900,Ферганская область,Ташлак,0.0,2025-05-04,39000.0,14,1,0,0,0,2786.0
52215122,Ферганская область,Янги Маргилан,0.0,2024-07-11,10000.0,8,0,0,0,1,1250.0
57415606,Ферганская область,Фергана,0.0,2025-03-05,39000.0,2,0,0,0,0,19500.0
53259149,Ферганская область,Маргилан,0.0,2024-09-15,26400.0,16,0,0,0,0,1650.0
60410463,Ферганская область,Маргилан,0.0,2025-06-30,22000.0,4,1,0,0,0,5500.0
59754832,Ферганская область,Ташлак,0.0,2025-05-12,17000.0,35,1,0,0,0,486.0
56239850,Ферганская область,Алтыарык,0.0,2024-10-14,80000.0,700,0,1,0,0,114.0
54816590,Ферганская область,Фергана,0.0,2025-02-25,8000.0,3,1,0,0,0,2667.0
57020411,Ферганская область,Коканд,0.0,2025-01-12,100000.0,340,0,1,0,0,294.0
54293514,Ферганская область,Коканд,0.0,2024-07-10,,7,0,0,0,0,
50445939,Ферганская область,Фергана,0.0,2024-09-09,4900.0,8,0,0,1,0,4900.0
59108823,Ферганская область,Фергана,0.0,2025-03-27,10000.0,7,0,1,0,0,1429.0
57534091,Ферганская область,Фергана,0.0,2025-06-11,4000.0,5,0,1,0,0,4000.0
52425925,Ферганская область,Коканд,0.0,2024-08-22,38000.0,12,1,0,0,0,3167.0
49523269,Ферганская область,Маргилан,0.0,2024-06-09,42000.0,3,0,0,0,0,14000.0
58038175,Ферганская область,Фергана,0.0,2025-02-18,45000.0,6,0,1,0,0,7500.0
54256562,Ферганская область,Риштан,0.0,2024-08-06,15000.0,12,1,0,0,0,1250.0
55449773,Ферганская область,Фергана,0.0,2024-10-22,85000.0,9,0,1,0,0,9444.0
54574917,Ферганская область,Фергана,0.0,2024-05-28,2800.0,5,0,0,0,1,2800.0
52352320,Ферганская область,Фергана,0.0,2024-12-02,20000.0,8,0,1,0,0,2500.0
47740170,Ферганская область,Маргилан,0.0,2024-10-11,12000.0,6,1,0,0,0,2000.0
54556262,Ферганская область,Фергана,0.0,2024-05-27,68000.0,6,0,1,0,0,11333.0
48183829,Ферганская область,Ташлак,0.0,2024-08-08,,7,0,1,0,0,
54159056,Ферганская область,Фергана,0.0,2025-05-27,28000.0,4,0,1,0,0,7000.0
53762899,Ферганская область,Коканд,0.0,2024-11-04,100000.0,9,0,1,0,0,11111.0
52151900,Ферганская область,Ташлак,0.0,2025-06-03,39000.0,14,1,0,0,0,2786.0
53673284,Ферганская область,Фергана,0.0,2024-06-02,420000.0,35,0,0,1,0,12000.0
54096987,Ферганская область,Кувасай,0.0,2024-06-28,12000.0,4,0,1,0,0,3000.0
51275537,Ферганская область,Учкуприк,0.0,2024-09-08,3000.0,30,1,0,0,0,3000.0
55120511,Ферганская область,Фергана,0.0,2024-07-07,16000.0,8,0,1,0,0,2000.0
55799027,Ферганская область,Фергана,0.0,2024-10-21,500000.0,23,0,0,0,0,21739.0
47859474,Ферганская область,Алтыарык,0.0,2025-05-17,25000.0,30,1,0,0,0,833.0
58346299,Ферганская область,Бешарык,0.0,2025-05-15,500.0,5,0,1,0,0,500.0
51728040,Ферганская область,Фергана,0.0,2024-06-28,56000.0,8,0,1,0,0,7000.0
52138469,Ферганская область,Фергана,0.0,2024-06-08,7000.0,8,0,1,0,0,875.0
52736875,Ферганская область,Коканд,0.0,2024-06-09,5000.0,4,0,1,0,0,1250.0
55250388,Ферганская область,Фергана,0.0,2024-07-11,2800.0,6,0,1,0,0,2800.0
55449773,Ферганская область,Фергана,0.0,2024-09-22,85000.0,9,0,1,0,0,9444.0
51839860,Ферганская область,Шахимардан,0.0,2024-04-28,2020.0,10,0,0,0,1,2020.0
53387563,Ферганская область,Кувасай,0.0,2024-06-17,8000.0,5,0,1,0,0,1600.0
52345622,Ферганская область,Фергана,0.0,2024-05-20,50000.0,6,0,1,0,0,8333.0
55403228,Ферганская область,Фергана,0.0,2024-08-20,6000.0,4,1,0,0,0,1500.0
51552477,Ферганская область,Фергана,0.0,2024-05-01,5900.0,44,0,1,0,0,134.0
53859015,Ферганская область,Коканд,0.0,2024-09-12,62000.0,6,0,0,0,0,10333.0
55556948,Ферганская область,Фергана,0.0,2025-03-29,105000.0,600,0,0,0,0,175.0
50778986,Ферганская область,Фергана,0.0,2024-08-11,20000.0,5,0,1,0,0,4000.0
57846645,Ферганская область,Коканд,0.0,2025-02-05,17500.0,5,0,1,0,0,3500.0
55782625,Ферганская область,Дангара,0.0,2024-12-14,,8,1,0,0,0,
56239693,Ферганская область,Фергана,0.0,2024-10-13,80000.0,700,0,1,0,0,114.0
52703017,Ферганская область,Фергана,0.0,2024-04-18,12000.0,12,0,0,0,0,1000.0
56092991,Ферганская область,Фергана,0.0,2024-09-06,25500.0,3,0,1,0,0,8500.0
52453789,Ферганская область,Багдад,0.0,2024-08-23,40000.0,20,0,1,0,0,2000.0
56310510,Ферганская область,Янги Маргилан,0.0,2024-10-21,24000.0,4,0,0,0,1,6000.0
54050404,Ферганская область,Янги Маргилан,0.0,2025-02-20,18000.0,11,1,0,0,0,1636.0
47663173,Ферганская область,Ташлак,0.0,2024-10-07,40000.0,20,1,0,0,0,2000.0
50445939,Ферганская область,Фергана,0.0,2024-04-12,4900.0,8,0,0,1,0,4900.0
45717588,Ферганская область,Дангара,0.0,2024-12-12,20000.0,10,0,0,0,1,2000.0
48589582,Ферганская область,Маргилан,0.0,2024-04-04,150000.0,15,1,0,0,0,10000.0
54630151,Ферганская область,Язъяван,0.0,2025-03-27,150000.0,30,1,0,0,0,5000.0
55676709,Ферганская область,Учкуприк,0.0,2024-09-08,,32,0,1,0,0,
56179276,Ферганская область,Язъяван,0.0,2025-01-09,12000.0,10,0,1,0,0,1200.0
51276593,Ферганская область,Риштан,0.0,2024-06-26,11000.0,150,0,0,0,1,73.0
56499709,Ферганская область,Фергана,0.0,2025-04-02,3000.0,12,0,1,0,0,3000.0
55157078,Ферганская область,Янги Маргилан,0.0,2025-04-01,18000.0,2,1,0,0,0,9000.0
55077847,Ферганская область,Фергана,0.0,2024-08-20,40000.0,5,0,1,0,0,8000.0
47378528,Ферганская область,Коканд,0.0,2024-11-02,250000.0,86,0,0,1,0,2907.0
52345622,Ферганская область,Фергана,0.0,2024-07-19,50000.0,6,0,1,0,0,8333.0
55774658,Ферганская область,Коканд,0.0,2024-08-15,63000.0,12,0,0,0,0,5250.0
52453789,Ферганская область,Багдад,0.0,2024-06-24,40000.0,20,0,1,0,0,2000.0
59012937,Ферганская область,Фергана,0.0,2025-03-20,19000.0,35,1,0,0,0,543.0
55800820,Ферганская область,Коканд,0.0,2024-11-15,10000.0,4,0,1,0,0,2500.0
49908403,Ферганская область,Янги Маргилан,0.0,2024-07-22,29000.0,30,0,1,0,0,967.0
55255585,Ферганская область,Язъяван,0.0,2024-09-10,350000.0,63,0,0,0,0,5556.0
51460059,Ферганская область,Бешарык,0.0,2024-09-23,20000.0,5,1,0,0,0,4000.0
54993969,Ферганская область,Навбахор,0.0,2024-06-25,,7,0,1,0,0,
56310510,Ферганская область,Янги Маргилан,0.0,2025-05-19,26000.0,5,0,0,0,1,5200.0
54737416,Ферганская область,Маргилан,0.0,2024-06-14,22000.0,20,1,0,0,0,1100.0
58334882,Ферганская область,Фергана,0.0,2025-03-03,6000.0,3,0,1,0,0,2000.0
56384238,Ферганская область,Фергана,0.0,2024-09-28,90000.0,13,1,0,0,0,6923.0
56990454,Ферганская область,Ташлак,0.0,2024-11-07,25000.0,1,0,1,0,0,25000.0
49285248,Ферганская область,Ташлак,0.0,2024-12-13,25000.0,10,0,1,0,0,2500.0
56240676,Ферганская область,Коканд,0.0,2024-09-16,80000.0,700,0,0,1,0,114.0
51823142,Ферганская область,Фергана,0.0,2024-12-11,26500.0,7,0,0,0,0,3786.0
58211428,Ферганская область,Фергана,0.0,2025-03-01,28000.0,8,0,1,0,0,3500.0
57427116,Ферганская область,Фергана,0.0,2025-05-17,5700.0,4,0,1,0,0,1425.0
56917088,Ферганская область,Янги Маргилан,0.0,2024-11-03,27500.0,1,0,0,0,0,27500.0
47880549,Ферганская область,Кува,0.0,2024-10-12,20000.0,51,0,1,0,0,392.0
52241494,Ферганская область,Фергана,0.0,2024-04-14,24999.0,3,0,0,0,1,8333.0
52204193,Ферганская область,Фергана,0.0,2024-04-13,35000.0,5,0,1,0,0,7000.0
59358144,Ферганская область,Маргилан,0.0,2025-04-13,10000.0,1,0,1,0,0,10000.0
53244012,Ферганская область,Кува,0.0,2024-07-08,16000.0,8,0,1,0,0,2000.0
53703710,Ферганская область,Фергана,0.0,2024-06-16,490000.0,18,0,1,0,0,27222.0
56432861,Ферганская область,Фергана,0.0,2025-06-26,21000.0,6,0,0,0,1,3500.0
59220443,Ферганская область,Фергана,0.0,2025-06-03,8000.0,17,0,1,0,0,471.0
57231389,Ферганская область,Риштан,0.0,2024-11-23,,9,0,1,0,0,
54251182,Ферганская область,Ташлак,0.0,2024-10-05,16000.0,8,1,0,0,0,2000.0
49963911,Ферганская область,Навбахор,0.0,2024-07-26,10000.0,5,0,1,0,0,2000.0
54202125,Ферганская область,Кува,0.0,2024-09-02,,8,1,0,0,0,
44971243,Ферганская область,Фергана,0.0,2024-10-16,10000.0,4,0,0,1,0,2500.0
56364872,Ферганская область,Фергана,0.0,2024-10-24,52000.0,3,0,1,0,0,17333.0
56956190,Ферганская область,Дангара,0.0,2024-11-29,75000.0,70,0,0,0,0,1071.0
57291010,Ферганская область,Шахимардан,0.0,2024-11-27,35000.0,9,1,0,0,0,3889.0
54202125,Ферганская область,Кува,0.0,2025-01-30,,8,1,0,0,0,
55658203,Ферганская область,Янги Маргилан,0.0,2024-10-21,52000.0,8,0,1,0,0,6500.0
55832039,Ферганская область,Кувасай,0.0,2024-11-17,37800.0,1,0,1,0,0,37800.0
56095758,Ферганская область,Кувасай,0.0,2024-09-06,12500.0,8,0,1,0,0,1562.0
56432861,Ферганская область,Фергана,0.0,2025-03-28,21000.0,6,0,0,0,1,3500.0
53281358,Ферганская область,Кувасай,0.0,2025-02-05,10000.0,10,0,1,0,0,1000.0
52370520,Ферганская область,Фергана,0.0,2024-09-18,60000.0,38,0,1,0,0,1579.0
54071108,Ферганская область,Фергана,0.0,2024-07-19,210000.0,20,0,0,0,0,10500.0
57534091,Ферганская область,Фергана,0.0,2024-12-13,4000.0,5,0,1,0,0,4000.0
54050404,Ферганская область,Янги Маргилан,0.0,2024-07-25,18000.0,11,1,0,0,0,1636.0
50167971,Ферганская область,Ташлак,0.0,2024-04-28,30000.0,15,0,1,0,0,2000.0
54047976,Ферганская область,Коканд,0.0,2025-06-20,25000.0,8,0,1,0,0,3125.0
56239850,Ферганская область,Алтыарык,0.0,2024-09-23,80000.0,700,0,1,0,0,114.0
53319769,Ферганская область,Фергана,0.0,2024-05-03,28500.0,700,0,1,0,0,41.0
50778986,Ферганская область,Фергана,0.0,2024-07-12,20000.0,5,0,1,0,0,4000.0
54099819,Ферганская область,Шахимардан,0.0,2024-08-15,25000.0,4,0,1,0,0,6250.0
50828596,Ферганская область,Фергана,0.0,2024-11-14,10000.0,8,0,0,0,0,1250.0
49777020,Ферганская область,Фергана,0.0,2025-02-10,90000.0,229,0,1,0,0,393.0
43491075,Ферганская область,Фергана,0.0,2024-04-29,15000.0,4,0,1,0,0,3750.0
50428936,Ферганская область,Фергана,0.0,2024-06-24,13000.0,3,0,1,0,0,4333.0
57852715,Ферганская область,Коканд,0.0,2025-06-06,27000.0,10,0,1,0,0,2700.0
45242798,Ферганская область,Риштан,0.0,2024-08-07,15000.0,7,0,1,0,0,2143.0
53031142,Ферганская область,Алтыарык,0.0,2025-06-21,12000.0,4,0,1,0,0,3000.0
59602675,Ферганская область,Фергана,0.0,2025-05-01,2500.0,25,0,1,0,0,2500.0
45667735,Ферганская область,Янги Маргилан,0.0,2024-11-09,20000.0,45,0,0,0,0,444.0
54071108,Ферганская область,Фергана,0.0,2024-05-03,365000.0,55,0,0,0,0,6636.0
54639113,Ферганская область,Фергана,0.0,2025-03-28,44500.0,600,0,1,0,0,74.0
51847827,Ферганская область,Кувасай,0.0,2024-06-18,,6,0,0,0,0,
56239693,Ферганская область,Фергана,0.0,2024-11-12,80000.0,700,0,1,0,0,114.0
57096031,Ферганская область,Фергана,0.0,2025-04-13,69000.0,4,0,0,0,0,17250.0
52788973,Ферганская область,Янги Маргилан,0.0,2024-10-10,36000.0,6,0,1,0,0,6000.0
56088718,Ферганская область,Багдад,0.0,2024-09-06,20000.0,1,0,0,0,1,20000.0
53846585,Ферганская область,Алтыарык,0.0,2024-04-14,22000.0,400,1,0,0,0,55.0
55153086,Ферганская область,Маргилан,0.0,2024-12-02,45000.0,16,0,1,0,0,2812.0
54159056,Ферганская область,Фергана,0.0,2024-09-29,28000.0,4,0,1,0,0,7000.0
53914642,Ферганская область,Фергана,0.0,2024-12-14,8000.0,10,0,1,0,0,800.0
53780942,Ферганская область,Фергана,0.0,2024-08-08,15200.0,8,0,1,0,0,1900.0
52736875,Ферганская область,Коканд,0.0,2025-02-04,5000.0,4,0,1,0,0,1250.0
53859015,Ферганская область,Коканд,0.0,2025-06-09,62000.0,6,0,0,0,0,10333.0
55269905,Ферганская область,Маргилан,0.0,2024-07-13,,18,1,0,0,0,
60351384,Ферганская область,Коканд,0.0,2025-06-25,33700.0,8,0,0,0,0,4212.0
46725208,Ферганская область,Кува,0.0,2024-10-15,29000.0,20,0,1,0,0,1450.0
55157078,Ферганская область,Янги Маргилан,0.0,2025-03-02,18000.0,2,1,0,0,0,9000.0
56651177,Ферганская область,Алтыарык,0.0,2025-05-14,13800.0,10,0,1,0,0,1380.0
51839860,Ферганская область,Шахимардан,0.0,2024-05-28,2020.0,10,0,0,0,1,2020.0
51276593,Ферганская область,Риштан,0.0,2024-04-25,11000.0,150,0,0,0,1,73.0
51191880,Ферганская область,Фергана,0.0,2024-12-06,75000.0,12,1,0,0,0,6250.0
50922423,Ферганская область,Фергана,0.0,2024-06-23,10000.0,8,0,1,0,0,1250.0
53816855,Ферганская область,Фергана,0.0,2024-10-07,30000.0,3,0,1,0,0,10000.0
54744495,Ферганская область,Янги Маргилан,0.0,2024-06-07,4500.0,4,0,1,0,0,4500.0
51319138,Ферганская область,Ташлак,0.0,2024-04-18,13000.0,2,0,0,0,0,6500.0
55969197,Ферганская область,Фергана,0.0,2024-08-28,39000.0,12,0,0,0,0,3250.0
51578870,Ферганская область,Фергана,0.0,2025-05-28,27100.0,16,0,0,0,0,1694.0
32239776,Ферганская область,Фергана,0.0,2024-05-08,300000.0,16,0,1,0,0,18750.0
51448250,Ферганская область,Фергана,0.0,2024-12-21,520000.0,30,0,0,1,0,17333.0
56847509,Ферганская область,Коканд,0.0,2024-11-12,10000.0,4,0,1,0,0,2500.0
56431098,Ферганская область,Янги Маргилан,0.0,2024-09-29,27000.0,6,0,0,0,1,4500.0
54147406,Ферганская область,Фергана,0.0,2024-05-02,18000.0,12,0,1,0,0,1500.0
54808279,Ферганская область,Ташлак,0.0,2024-11-09,,15,0,0,0,1,
41318137,Ферганская область,Кувасай,0.0,2025-05-31,69000.0,50,0,0,0,0,1380.0
52549746,Ферганская область,Коканд,0.0,2024-04-01,3000.0,2,0,1,0,0,3000.0
